age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
43,technician,divorced,secondary,no,305,1,0,cellular,5,may,674,2,250,4,failure,0
34,management,married,tertiary,no,4859,0,0,cellular,30,apr,113,1,37,1,other,0
39,self-employed,single,tertiary,no,2298,1,1,cellular,20,apr,13,2,319,18,other,0
38,technician,single,tertiary,no,178,1,0,cellular,7,may,184,1,351,1,failure,0
49,retired,divorced,secondary,no,-268,1,0,cellular,6,feb,42,2,206,5,failure,0
29,admin.,single,secondary,no,25,1,0,cellular,14,may,244,1,343,2,failure,0
30,blue-collar,single,secondary,no,348,1,0,cellular,14,may,14,3,358,1,other,0
24,admin.,single,secondary,no,290,1,0,cellular,15,may,80,3,368,4,failure,0
34,management,married,tertiary,no,91,0,0,cellular,17,apr,144,1,281,1,failure,0
42,management,married,tertiary,no,372,1,0,cellular,4,aug,153,3,1,2,success,1
80,housemaid,married,secondary,no,499,0,0,telephone,13,apr,224,2,393,4,failure,0
35,management,single,tertiary,no,539,1,0,cellular,3,feb,198,2,267,1,other,0
41,self-employed,married,secondary,no,323,1,0,cellular,17,apr,949,2,254,6,other,1
31,unemployed,single,secondary,no,315,0,0,cellular,30,jan,130,1,2,1,other,0
29,admin.,single,secondary,no,1277,0,0,cellular,20,jul,165,2,481,1,success,1
35,blue-collar,married,secondary,no,293,1,0,cellular,17,apr,1017,1,325,1,other,1
31,unemployed,single,tertiary,no,302,0,0,cellular,3,feb,349,1,357,3,success,1
48,management,married,secondary,no,4415,1,0,cellular,8,apr,1032,3,141,7,failure,1
41,self-employed,married,secondary,no,3123,1,0,cellular,3,apr,1203,2,135,2,failure,1
34,technician,single,secondary,no,268,1,0,cellular,8,may,248,1,343,9,failure,0
28,admin.,single,secondary,no,1408,0,0,cellular,13,aug,166,1,78,2,failure,0
36,management,married,tertiary,no,5057,1,0,cellular,17,nov,70,1,166,10,failure,0
57,management,married,tertiary,no,1318,0,0,cellular,16,oct,115,1,185,2,failure,1
37,management,single,tertiary,no,1743,1,0,cellular,18,nov,192,1,113,2,failure,0
41,blue-collar,married,primary,no,0,1,0,cellular,8,may,171,1,368,1,failure,0
45,technician,single,tertiary,no,2033,0,0,cellular,15,jun,243,5,285,2,success,1
33,admin.,single,secondary,no,-371,1,1,cellular,18,may,221,2,350,4,other,0
41,services,married,secondary,no,6687,1,0,cellular,21,nov,41,2,123,3,failure,0
33,services,married,secondary,no,386,0,0,cellular,12,nov,253,1,92,4,failure,1
31,technician,married,tertiary,no,26,0,1,cellular,18,nov,419,1,127,6,other,1
50,management,married,tertiary,no,414,1,0,cellular,3,apr,707,1,302,3,failure,1
28,admin.,married,secondary,no,897,0,0,cellular,17,mar,395,1,285,1,success,0
47,admin.,married,secondary,no,70,1,0,cellular,5,apr,144,4,374,2,success,1
51,management,married,tertiary,no,248,1,1,cellular,17,nov,139,2,126,3,failure,0
32,services,single,secondary,no,2251,1,1,cellular,18,nov,131,1,124,1,failure,0
55,retired,divorced,secondary,no,1580,0,1,cellular,21,nov,82,5,155,1,success,0
32,housemaid,married,tertiary,no,357,1,0,cellular,3,feb,133,3,77,2,failure,0
83,retired,married,secondary,no,0,0,0,telephone,7,may,201,2,268,2,failure,0
34,technician,married,secondary,no,210,1,1,cellular,12,may,211,2,173,1,failure,0
50,blue-collar,married,primary,no,0,1,0,cellular,11,may,503,3,339,2,failure,0
37,entrepreneur,married,tertiary,no,836,1,0,cellular,20,nov,223,1,177,2,failure,0
34,technician,married,secondary,no,966,1,0,cellular,18,may,16,4,273,7,other,0
35,blue-collar,married,primary,no,298,1,0,cellular,13,may,135,2,370,2,failure,0
66,retired,married,secondary,no,3409,0,0,cellular,19,oct,133,3,160,3,failure,0
22,student,single,secondary,no,216,0,0,cellular,8,feb,363,1,187,1,success,1
52,management,married,secondary,no,596,1,0,cellular,29,jan,113,1,188,1,other,0
30,unemployed,single,secondary,no,2424,0,0,cellular,15,feb,337,1,95,2,success,1
48,services,married,secondary,no,651,0,1,cellular,28,jan,228,1,196,2,failure,0
32,technician,married,secondary,no,286,0,0,cellular,20,apr,60,1,343,4,failure,0
23,blue-collar,single,secondary,no,0,1,0,cellular,8,may,6,5,350,2,failure,0
44,technician,married,secondary,no,533,1,0,cellular,18,nov,127,1,110,2,failure,0
48,admin.,divorced,secondary,no,4,1,0,cellular,20,apr,7,5,318,10,other,0
69,technician,married,tertiary,no,482,0,0,cellular,29,jul,478,1,267,1,failure,1
40,admin.,divorced,secondary,no,399,1,1,cellular,18,nov,166,3,96,2,failure,0
32,unemployed,married,secondary,no,314,1,0,cellular,11,may,18,6,172,10,success,0
39,housemaid,married,primary,no,694,1,1,cellular,18,nov,91,1,168,2,other,0
40,management,married,tertiary,no,285,1,0,cellular,6,apr,322,1,265,3,success,0
46,admin.,married,secondary,no,5021,0,0,cellular,15,jul,957,1,182,1,success,1
59,retired,married,primary,no,2074,0,0,cellular,21,dec,467,1,186,2,success,1
48,technician,married,secondary,no,197,0,1,cellular,3,feb,47,2,222,3,other,0
35,technician,married,secondary,no,1368,0,0,cellular,13,aug,159,2,78,3,success,0
37,management,single,tertiary,no,146,1,0,cellular,17,apr,135,1,336,3,failure,0
32,management,single,secondary,no,416,1,0,cellular,13,may,290,1,176,2,failure,0
52,management,divorced,tertiary,no,1988,1,0,cellular,6,may,88,1,299,1,failure,0
36,technician,married,secondary,no,1497,0,1,cellular,21,nov,455,2,94,3,other,0
39,services,married,primary,no,0,0,0,cellular,6,may,49,2,282,3,failure,0
41,services,married,secondary,no,1717,1,0,cellular,8,may,520,2,343,3,other,0
31,management,married,tertiary,no,155,1,0,cellular,8,sep,214,1,99,1,failure,0
47,admin.,single,secondary,no,19,1,1,cellular,18,nov,90,2,123,1,failure,0
35,entrepreneur,married,tertiary,no,355,1,0,cellular,6,may,183,2,355,1,failure,0
36,management,married,tertiary,no,925,0,0,cellular,14,dec,321,3,189,4,success,1
40,admin.,married,tertiary,no,1108,0,0,cellular,11,aug,170,2,112,1,success,0
70,retired,married,tertiary,no,44,0,0,cellular,18,sep,1104,2,88,2,other,1
37,admin.,married,secondary,no,529,1,0,cellular,16,sep,234,1,149,2,other,0
30,services,married,secondary,no,2212,1,0,telephone,30,jan,41,1,249,2,other,0
46,services,married,secondary,no,417,1,0,cellular,30,jan,219,1,2,1,other,0
38,technician,married,tertiary,no,472,1,0,cellular,20,apr,178,5,326,3,failure,0
37,management,married,tertiary,no,238,0,0,cellular,3,feb,185,1,92,1,success,1
27,services,married,secondary,no,54,1,0,cellular,18,may,97,1,370,1,failure,0
41,blue-collar,divorced,secondary,no,793,1,0,cellular,15,may,123,1,365,1,failure,0
35,blue-collar,married,secondary,no,5304,1,0,cellular,20,nov,340,1,183,2,failure,0
56,retired,married,secondary,no,393,0,1,cellular,17,dec,103,1,206,1,failure,0
56,management,single,tertiary,no,6507,1,1,cellular,29,jan,134,1,196,1,failure,0
29,entrepreneur,married,secondary,no,422,1,0,cellular,15,may,69,3,361,2,failure,0
44,blue-collar,married,primary,no,887,1,0,cellular,12,may,165,2,363,1,failure,0
60,blue-collar,married,primary,no,5,0,0,cellular,29,jan,533,1,92,1,success,1
38,blue-collar,divorced,primary,no,-258,1,0,cellular,14,may,134,2,370,4,other,0
37,management,married,primary,no,3953,1,0,cellular,6,apr,610,2,138,1,failure,0
39,blue-collar,married,primary,no,976,1,0,cellular,30,jan,80,1,2,2,other,0
31,unemployed,divorced,tertiary,no,256,1,0,cellular,2,feb,264,1,201,2,success,0
33,blue-collar,single,secondary,no,228,0,0,telephone,5,may,110,1,89,4,failure,0
27,entrepreneur,married,tertiary,no,79,1,1,cellular,13,may,201,1,369,3,failure,0
47,self-employed,married,tertiary,no,-80,1,0,cellular,6,feb,150,3,270,2,failure,0
38,management,married,tertiary,no,165,1,0,cellular,17,apr,526,1,260,2,other,1
57,admin.,married,secondary,no,169,0,0,cellular,14,aug,180,1,106,2,failure,0
39,technician,married,secondary,no,133,1,0,cellular,14,may,84,4,352,4,other,0
42,services,married,secondary,no,714,1,1,cellular,8,may,211,1,358,5,failure,0
31,self-employed,single,tertiary,no,1815,0,0,telephone,30,apr,107,1,80,1,success,0
42,services,married,secondary,no,115,1,1,cellular,17,apr,161,1,149,2,failure,0
31,blue-collar,married,secondary,no,1131,1,1,cellular,15,apr,126,1,148,6,failure,0
33,admin.,single,secondary,no,-15,0,0,telephone,12,may,326,3,350,2,failure,0
30,admin.,divorced,secondary,no,891,0,0,cellular,15,may,340,2,368,1,failure,0
24,student,single,secondary,no,23878,0,0,cellular,26,may,133,1,97,1,success,1
32,blue-collar,married,secondary,no,2,1,0,cellular,15,may,16,9,309,1,failure,0
33,blue-collar,single,secondary,no,1925,1,0,cellular,8,may,87,2,67,2,failure,0
47,management,married,tertiary,no,3663,0,0,cellular,29,oct,424,2,213,3,success,1
35,management,married,tertiary,no,2801,1,0,cellular,19,nov,70,2,111,2,failure,0
28,management,single,tertiary,no,80,0,0,cellular,20,oct,676,2,146,2,failure,1
46,services,divorced,secondary,no,-179,0,0,cellular,2,feb,151,1,214,2,failure,0
27,blue-collar,single,secondary,no,3792,0,0,cellular,22,oct,504,1,183,2,success,1
40,blue-collar,married,secondary,no,6767,1,0,cellular,11,may,431,1,172,2,failure,0
40,blue-collar,married,primary,no,34,1,0,cellular,6,may,350,2,344,1,failure,0
30,technician,married,primary,no,95,1,0,cellular,15,may,220,2,298,1,failure,0
50,blue-collar,married,primary,no,0,1,0,cellular,13,may,131,1,364,2,failure,0
31,student,single,secondary,no,735,0,0,cellular,7,apr,88,3,322,1,other,0
53,blue-collar,married,primary,no,805,1,1,telephone,4,feb,136,7,268,2,other,0
45,technician,married,secondary,no,406,1,0,cellular,3,jun,240,1,307,10,other,0
57,retired,married,primary,no,9367,0,0,cellular,11,feb,981,1,90,6,success,1
23,student,single,secondary,no,794,0,0,cellular,26,jul,607,3,171,3,other,1
45,blue-collar,single,secondary,no,0,1,0,cellular,26,apr,1472,1,192,4,failure,1
30,admin.,married,secondary,no,779,1,0,cellular,4,jun,156,2,17,3,other,0
27,admin.,single,primary,no,528,1,1,cellular,18,may,267,2,311,2,failure,0
31,unemployed,married,tertiary,no,330,0,0,cellular,13,jan,260,1,194,2,success,1
46,admin.,married,secondary,no,179,1,0,cellular,29,jan,194,4,436,1,other,0
30,management,married,tertiary,no,8089,1,0,cellular,18,mar,232,2,294,2,failure,1
54,management,married,tertiary,no,1114,1,0,cellular,21,nov,1195,2,175,1,other,0
23,blue-collar,single,primary,no,382,0,0,cellular,15,jun,74,1,108,1,other,0
53,entrepreneur,married,primary,no,1034,1,0,cellular,19,nov,854,2,170,3,other,0
33,blue-collar,divorced,primary,no,142,1,0,telephone,11,may,41,2,300,5,failure,0
46,technician,married,secondary,no,6993,1,0,cellular,17,apr,326,3,148,1,success,0
25,services,married,secondary,no,121,1,0,cellular,18,may,477,3,356,3,other,0
36,management,single,tertiary,no,1379,0,0,cellular,25,may,189,1,186,1,failure,1
32,blue-collar,married,primary,no,-283,1,0,cellular,18,may,24,2,349,2,other,0
33,services,married,secondary,no,387,1,0,cellular,7,apr,327,2,138,2,failure,0
42,technician,married,secondary,no,994,1,0,cellular,11,aug,149,1,78,5,failure,1
29,management,single,tertiary,no,1673,0,0,cellular,16,aug,200,2,159,3,other,0
43,admin.,single,secondary,no,309,1,0,telephone,6,feb,24,5,276,1,other,0
30,technician,single,secondary,no,601,0,0,cellular,12,jun,80,3,105,1,failure,0
39,management,married,tertiary,no,1738,1,0,cellular,14,may,633,1,358,1,other,1
31,entrepreneur,single,tertiary,yes,-405,1,1,cellular,21,nov,846,1,100,2,success,0
48,unemployed,married,secondary,no,1811,1,0,telephone,19,nov,137,4,111,3,failure,0
38,management,married,tertiary,no,1477,0,0,cellular,15,sep,385,3,769,2,failure,1
80,retired,married,secondary,no,668,0,0,telephone,8,jul,250,1,371,1,success,1
38,admin.,married,secondary,no,1559,0,0,cellular,3,mar,136,2,280,1,failure,1
31,services,single,secondary,no,2038,1,0,cellular,18,nov,239,1,182,1,failure,0
45,services,married,secondary,no,-75,1,0,cellular,2,feb,134,1,252,1,failure,0
31,blue-collar,single,secondary,no,411,0,0,cellular,21,may,91,3,361,1,failure,0
30,services,single,secondary,no,9,0,1,cellular,29,jan,194,2,205,2,failure,0
31,blue-collar,married,primary,no,2198,0,0,cellular,21,nov,423,2,172,2,failure,0
39,entrepreneur,married,secondary,no,2139,1,0,cellular,15,may,576,4,371,1,failure,1
40,management,married,tertiary,no,12409,1,0,cellular,19,nov,140,1,99,2,failure,0
50,management,married,secondary,no,42,1,0,cellular,13,may,85,2,265,4,other,0
31,management,single,tertiary,no,112,1,0,cellular,2,feb,159,2,271,1,failure,0
60,technician,married,secondary,no,10925,0,0,cellular,23,oct,270,3,185,1,success,1
45,blue-collar,married,secondary,no,17,1,0,cellular,18,nov,66,1,152,14,failure,0
46,technician,married,secondary,no,-408,1,1,telephone,7,may,138,4,286,1,other,0
34,admin.,single,secondary,no,673,1,0,cellular,29,jan,89,1,260,2,failure,0
31,blue-collar,single,primary,no,660,1,0,cellular,28,aug,207,3,478,2,failure,0
37,technician,married,secondary,no,720,1,0,cellular,14,may,365,6,36,3,failure,0
58,blue-collar,married,secondary,no,1507,1,1,cellular,19,nov,255,6,189,1,other,0
34,technician,single,secondary,no,513,1,0,cellular,5,may,165,3,169,5,other,0
45,blue-collar,married,primary,no,300,1,0,cellular,29,jan,203,1,261,3,failure,0
42,admin.,married,secondary,no,0,1,0,cellular,20,apr,72,1,154,2,failure,0
41,blue-collar,married,secondary,no,1245,1,0,cellular,4,feb,123,1,271,1,failure,0
34,blue-collar,married,primary,no,6718,0,0,cellular,13,jan,278,4,97,1,other,0
31,management,single,tertiary,no,307,0,0,cellular,8,jul,361,1,229,2,failure,1
36,management,single,tertiary,no,20,1,0,cellular,20,apr,766,2,150,3,other,0
48,technician,married,tertiary,no,150,1,0,cellular,9,feb,168,2,203,7,failure,0
35,blue-collar,married,primary,no,0,1,1,cellular,2,feb,698,2,271,2,other,0
33,management,married,tertiary,no,22867,1,0,cellular,10,feb,165,1,92,5,success,0
45,services,divorced,secondary,no,608,1,1,cellular,7,may,1135,3,323,30,failure,1
43,management,married,tertiary,no,479,1,0,cellular,6,feb,168,1,254,2,failure,0
39,blue-collar,married,secondary,no,49,1,0,cellular,14,may,566,1,370,2,failure,0
73,retired,married,primary,no,796,0,0,cellular,23,apr,888,1,182,3,success,1
38,services,married,secondary,no,0,1,1,cellular,11,may,125,2,304,2,failure,0
36,blue-collar,married,secondary,no,0,1,0,cellular,17,apr,87,2,322,4,failure,0
58,management,married,tertiary,no,2764,0,0,cellular,1,jun,459,1,196,1,failure,0
31,blue-collar,single,primary,no,3466,1,0,telephone,29,jan,267,3,183,25,other,0
58,management,married,tertiary,no,1394,0,0,cellular,17,aug,628,1,83,1,other,0
58,retired,married,tertiary,no,138,0,0,cellular,7,may,143,1,346,5,failure,0
24,student,single,secondary,no,4126,0,0,cellular,2,oct,83,5,191,2,success,0
50,technician,married,secondary,no,3149,1,0,cellular,19,nov,69,1,190,1,other,0
45,technician,married,secondary,no,2020,1,0,cellular,17,nov,62,1,131,1,failure,0
30,student,single,secondary,no,48,0,0,cellular,18,aug,161,1,173,1,failure,1
41,blue-collar,married,secondary,no,217,1,0,cellular,15,apr,375,2,344,1,failure,0
38,entrepreneur,single,secondary,no,2543,0,0,cellular,10,aug,223,1,414,4,failure,1
31,services,single,secondary,no,181,0,0,cellular,13,nov,239,2,93,2,success,1
35,blue-collar,married,secondary,no,577,0,0,cellular,13,may,55,1,364,1,failure,0
34,blue-collar,married,secondary,no,320,1,0,cellular,12,aug,352,1,828,2,failure,1
50,blue-collar,married,secondary,no,2419,1,0,cellular,11,may,309,1,342,3,other,0
40,management,married,tertiary,no,3352,1,0,cellular,19,nov,639,2,27,1,success,1
60,admin.,married,secondary,no,106,0,0,cellular,24,feb,137,1,187,4,success,1
37,blue-collar,married,primary,no,253,1,0,cellular,19,nov,59,2,153,2,failure,0
50,technician,married,tertiary,no,2611,0,0,cellular,12,may,177,1,387,2,success,0
41,self-employed,single,tertiary,no,-94,1,0,cellular,4,feb,1164,1,203,1,failure,1
37,admin.,single,tertiary,no,635,0,0,cellular,2,sep,238,1,464,2,failure,0
57,retired,married,primary,no,1947,0,0,cellular,3,sep,126,1,185,7,success,0
33,admin.,single,secondary,no,745,1,0,cellular,17,apr,278,2,333,1,other,0
53,management,divorced,secondary,no,1355,0,1,cellular,4,feb,447,2,196,8,other,0
28,blue-collar,married,secondary,no,1072,1,0,cellular,18,may,630,2,356,4,other,0
42,admin.,married,secondary,no,874,1,0,cellular,7,may,176,1,287,2,other,0
47,blue-collar,married,secondary,no,398,1,1,cellular,1,apr,274,1,238,2,failure,0
49,management,married,tertiary,no,64,0,0,cellular,17,nov,208,1,159,1,success,0
58,retired,married,secondary,no,1227,0,0,cellular,8,jul,625,1,156,1,failure,0
36,management,married,tertiary,no,495,0,0,cellular,12,mar,213,3,182,6,success,1
33,services,single,secondary,no,489,1,0,cellular,4,may,297,4,334,1,other,1
58,management,divorced,tertiary,no,5701,0,0,cellular,14,aug,92,3,106,2,success,0
48,services,married,secondary,no,543,1,0,cellular,16,apr,152,1,336,1,failure,0
34,services,married,secondary,no,334,1,0,cellular,17,apr,139,2,318,1,failure,0
45,management,married,tertiary,no,2220,1,0,cellular,21,nov,89,1,133,2,failure,0
32,management,married,tertiary,no,6138,0,0,cellular,30,apr,211,2,196,7,success,0
61,management,married,tertiary,no,175,0,0,telephone,4,feb,79,2,183,2,success,0
75,retired,married,primary,no,1413,0,0,cellular,1,sep,532,2,188,2,success,1
34,admin.,single,secondary,no,1,1,0,cellular,9,feb,185,7,280,1,other,0
35,blue-collar,married,secondary,no,0,1,0,cellular,7,may,19,1,360,2,failure,0
32,blue-collar,married,secondary,no,489,1,0,cellular,7,may,103,2,349,4,failure,0
56,management,divorced,tertiary,no,2037,0,0,cellular,5,aug,318,1,91,6,failure,1
43,management,married,tertiary,no,344,1,1,cellular,28,jan,282,1,238,2,failure,0
52,management,married,tertiary,no,583,0,0,cellular,17,nov,209,1,91,2,failure,1
32,management,single,tertiary,no,3050,1,0,cellular,21,nov,58,1,182,1,failure,0
54,management,married,secondary,no,2693,0,0,cellular,22,mar,222,1,188,6,other,1
34,admin.,single,secondary,no,296,0,0,cellular,20,nov,68,1,136,4,failure,0
54,retired,married,primary,no,235,0,1,cellular,21,nov,353,2,113,5,failure,0
41,blue-collar,married,primary,no,3658,1,0,cellular,9,apr,268,1,330,1,failure,0
43,management,married,tertiary,no,3518,0,0,cellular,28,dec,206,2,196,2,success,1
55,admin.,married,tertiary,no,59,1,0,cellular,11,may,51,1,305,1,failure,0
52,blue-collar,divorced,primary,no,3990,0,0,cellular,19,nov,1548,1,153,1,other,0
34,admin.,single,secondary,no,607,0,0,cellular,26,apr,449,1,326,3,other,0
20,student,single,secondary,no,1191,0,0,cellular,28,sep,500,2,228,1,failure,0
53,services,divorced,secondary,no,765,1,0,cellular,14,may,959,3,174,7,other,1
47,admin.,single,primary,no,683,0,0,cellular,17,apr,73,1,148,1,failure,0
38,management,married,tertiary,no,1354,1,0,cellular,8,jun,127,3,130,2,failure,0
30,blue-collar,single,secondary,no,3950,1,0,telephone,18,may,152,4,370,3,other,0
59,technician,married,secondary,no,201,0,0,cellular,5,feb,52,1,8,7,other,0
59,management,married,primary,no,252,1,1,cellular,17,nov,138,1,175,2,failure,0
34,admin.,married,tertiary,no,899,1,0,telephone,19,nov,377,3,7,4,success,0
27,student,single,secondary,no,3754,0,0,cellular,15,mar,106,3,98,1,other,0
38,blue-collar,married,secondary,no,1663,1,0,cellular,13,apr,217,3,327,1,failure,0
41,blue-collar,married,secondary,no,598,1,0,cellular,12,may,69,3,364,11,failure,0
